age,sex,is_closed,has_high_education,relation_status,number_of_relatives,len_of_about,number_of_activities,number_of_books,number_of_friends,number_of_followers,number_of_interests,number_of_groups,number_of_movies,len_of_status,age_hidden
35,1,0,0,0,0,0,0,0,336,167,0,11,0,0,0
35,1,0,1,0,0,0,1,1,213,134,1,96,1,18,0
0,0,0,0,0,0,0,0,0,78,190,0,33,0,0,1
35,1,0,1,4,0,0,1,1,12,183,1,0,1,0,0
35,1,0,1,0,1,0,1,1,159,131,1,42,1,0,0
33,0,0,1,4,2,0,1,1,200,188,1,6,1,0,0
34,1,0,0,0,0,0,0,0,222,174,0,51,0,0,0
31,0,0,0,0,0,0,0,0,91,234,0,29,0,0,0
37,0,0,1,4,2,0,1,1,231,481,1,35,1,0,0
0,0,0,0,0,0,0,0,0,114,74,0,30,0,0,1
41,1,0,1,4,1,0,1,2,147,35,1,2,2,0,0
35,1,0,0,0,0,0,0,0,120,140,0,15,0,1,0
33,0,0,0,0,0,0,0,0,176,975,0,34,0,0,0
35,1,0,0,0,0,0,0,0,44,73,0,5,0,0,0
43,1,0,0,0,0,0,0,0,565,106,0,32,0,0,0
37,0,0,0,0,0,0,0,0,339,385,0,18,0,0,0
0,0,0,0,0,0,0,0,0,240,424,0,15,0,0,1
32,1,0,0,0,0,0,0,0,171,226,0,203,0,8,0
33,0,0,0,0,0,0,0,0,135,251,0,19,0,0,0
33,0,0,0,0,0,0,0,0,234,321,0,7,0,0,0
33,1,0,0,0,0,0,0,0,196,118,0,0,0,0,0
32,1,0,1,0,0,0,1,3,277,317,1,212,13,0,0
0,1,0,1,0,2,1,1,1,172,547,1,35,1,0,1
38,0,0,1,4,7,0,1,1,607,3186,1,191,1,0,0
32,1,0,1,0,1,0,1,1,326,16,1,19,1,0,0
34,1,0,0,0,0,0,0,0,93,24,0,1,0,0,0
38,1,0,1,0,0,0,1,1,124,76,1,56,1,3,0
35,0,0,1,4,1,2,2,11,516,589,5,136,6,22,0
31,0,0,1,0,1,3,1,1,109,237,1,10,1,0,0
38,0,0,1,4,0,0,3,3,415,224,1,4,10,0,0
35,1,0,0,0,0,0,0,0,146,136,0,1,0,0,0
52,1,0,1,0,0,0,1,1,2507,378,1,106,1,0,0
33,1,0,1,1,0,0,1,1,380,60,1,15,1,0,0
0,0,0,1,0,0,0,1,1,403,560,1,38,1,0,1
31,0,0,0,0,0,0,0,0,205,365,0,32,0,0,0
37,1,0,0,0,0,0,0,0,212,32,0,7,0,0,0
34,0,0,0,0,0,0,0,0,584,1504,0,666,0,7,0
0,1,0,0,0,0,0,0,0,343,106,0,53,0,1,1
34,1,0,0,0,0,0,0,0,232,594,0,24,0,0,0
34,1,0,0,0,0,0,0,0,208,54,0,9,0,0,0
34,1,0,0,0,0,0,0,0,249,416,0,55,0,0,0
35,0,0,0,0,0,0,0,0,225,696,0,0,0,12,0
33,1,0,0,0,0,0,0,0,279,125,0,41,0,0,0
31,1,0,1,7,3,0,1,1,439,228,1,12,2,1,0
31,1,0,1,1,1,232,1,1,376,343,3,9,2,1,0
31,1,0,0,0,0,0,0,0,106,115,0,66,0,0,0
33,1,0,0,0,0,0,0,0,1519,310,0,34,0,0,0
40,0,0,0,0,0,0,0,0,747,1230,0,197,0,0,0
31,1,0,0,0,0,0,0,0,347,273,0,97,0,1,0
34,1,0,0,0,0,0,0,0,220,25,0,7,0,0,0
36,1,0,0,0,0,0,0,0,180,121,0,17,0,0,0
31,1,0,1,0,0,0,1,1,336,58,1,13,1,0,0
31,1,0,1,4,0,58,1,1,179,40,1,3,1,0,0
34,1,0,0,0,0,0,0,0,141,79,0,41,0,0,0
31,0,0,1,4,4,52,3,3,339,249,1,58,1,0,0
34,1,0,0,0,0,0,0,0,275,508,0,37,0,3,0
34,1,0,0,0,0,0,0,0,341,281,0,57,0,0,0
41,1,0,0,0,0,0,0,0,304,922,0,321,0,0,0
33,1,0,0,0,0,0,0,0,213,90,0,32,0,0,0
31,1,0,0,0,0,0,0,0,339,152,0,18,0,0,0
31,1,0,1,0,1,0,1,1,459,93,1,11,57,0,0
31,0,0,1,4,6,0,1,1,250,464,1,53,1,0,0
32,0,0,0,0,0,0,0,0,430,930,0,105,0,0,0
34,1,0,1,7,1,3,5,7,681,612,12,167,8,4,0
33,1,0,0,0,0,0,0,0,47,123,0,20,0,0,0
0,0,0,1,0,2,1,1,1,870,726,3,172,11,0,1
32,1,0,0,0,0,0,0,0,6594,3300,0,35,0,0,0
36,0,0,0,0,0,0,0,0,342,610,0,12,0,12,0
34,0,0,0,0,0,0,0,0,1027,718,0,109,0,12,0
31,0,0,1,0,0,1,1,1,107,124,1,16,1,0,0
31,0,0,1,4,6,0,1,1,216,872,1,97,1,0,0
0,0,0,1,0,2,0,1,1,607,488,42,101,1,0,1
31,0,0,1,6,13,0,1,7,1228,2533,1,434,1,13,0
35,1,0,0,0,0,0,0,0,333,511,0,134,0,0,0
31,1,0,1,4,2,0,1,1,173,48,1,12,1,2,0
33,1,0,1,1,0,0,1,1,231,33,1,8,1,0,0
0,1,0,0,0,0,0,0,0,379,208,0,54,0,0,1
32,0,0,0,0,0,0,0,0,752,1199,0,276,0,0,0
33,1,0,1,4,1,0,1,1,214,93,1,9,1,11,0
34,0,0,0,0,0,0,0,0,561,540,0,29,0,0,0
0,1,0,1,4,1,9,1,1,3917,1532,6,2,9,15,1
32,1,0,0,0,0,0,0,0,276,249,0,71,0,0,0
35,1,0,0,0,0,0,0,0,566,237,0,172,0,0,0
35,1,0,0,0,0,0,0,0,162,46,0,1,0,0,0
31,1,0,1,4,2,0,1,6,243,147,1,4,1,0,0
38,1,0,1,4,5,5,2,3,306,505,11,11,3,0,0
31,0,0,0,0,0,0,0,0,1640,1691,0,299,0,4,0
33,0,0,1,4,0,0,1,4,324,300,3,24,1,0,0
30,0,0,0,0,0,0,0,0,250,941,0,50,0,0,0
32,0,0,0,0,0,0,0,0,201,628,0,31,0,0,0
38,0,0,0,0,0,0,0,0,184,100,0,10,0,0,0
33,1,0,0,0,0,0,0,0,140,470,0,31,0,0,0
34,1,0,1,0,2,0,1,1,345,279,1,48,1,0,0
38,1,0,0,0,0,0,0,0,69,31,0,13,0,0,0
0,0,0,1,0,0,0,1,1,408,586,1,123,1,0,1
32,0,0,0,0,0,0,0,0,29,39,0,70,0,0,0
35,0,0,0,0,0,0,0,0,412,577,0,58,0,0,0
32,0,0,0,0,0,0,0,0,328,724,0,0,0,0,0
35,0,0,0,0,0,0,0,0,317,1159,0,194,0,0,0
35,1,0,0,0,0,0,0,0,269,1,0,15,0,0,0
36,1,0,1,0,1,0,1,1,2334,934,6,22,1,5,0
32,0,0,0,0,0,0,0,0,318,546,0,53,0,0,0
0,1,0,0,0,0,0,0,0,350,143,0,94,0,1,1
32,1,0,0,0,0,0,0,0,326,275,0,56,0,5,0
31,1,0,1,1,0,0,1,1,70,168,1,55,1,0,0
34,0,0,0,0,0,0,0,0,196,1613,0,102,0,15,0
0,0,0,0,0,0,0,0,0,373,719,0,112,0,0,1
49,1,0,1,4,0,0,1,1,2854,527,1,29,1,21,0
33,1,0,0,0,0,0,0,0,648,122,0,34,0,0,0
33,0,0,1,0,0,0,1,1,115,117,1,16,1,0,0
33,0,0,0,0,0,0,0,0,156,174,0,29,0,0,0
34,0,0,1,4,2,0,1,4,344,600,1,52,3,0,0
40,1,0,1,4,0,0,1,1,386,188,1,92,1,0,0
31,0,0,0,0,0,0,0,0,90,81,0,28,0,0,0
31,1,0,0,0,0,0,0,0,101,378,0,91,0,0,0
33,0,0,0,0,0,0,0,0,365,952,0,109,0,0,0
32,1,0,0,0,0,0,0,0,211,1676,0,219,0,0,0
33,1,0,0,0,0,0,0,0,393,282,0,93,0,0,0
32,1,0,0,0,0,0,0,0,152,64,0,13,0,0,0
33,1,0,0,0,0,0,0,0,329,67,0,47,0,0,0
31,1,0,0,0,0,0,0,0,105,18,0,2,0,0,0
35,0,0,0,0,0,0,0,0,179,433,0,34,0,0,0
35,0,0,0,0,0,0,0,0,2005,798,0,135,0,9,0
32,1,0,1,4,3,16,1,2,160,6,3,26,8,19,0
0,1,0,0,0,0,0,0,0,558,46,0,12,0,0,1
33,0,0,1,0,0,0,1,1,167,146,1,15,1,0,0
45,1,0,0,0,0,0,0,0,101,165,0,39,0,21,0
32,1,0,0,0,0,0,0,0,393,236,0,36,0,13,0
34,1,0,0,0,0,0,0,0,338,1042,0,24,0,0,0
33,1,0,1,0,5,511,1,1,236,297,1,85,1,0,0
34,0,0,0,0,0,0,0,0,376,296,0,38,0,0,0
36,1,0,0,0,0,0,0,0,453,280,0,83,0,0,0
35,1,0,0,0,0,0,0,0,206,54,0,7,0,0,0
40,1,0,0,0,0,0,0,0,418,95,0,27,0,0,0
36,0,0,0,0,0,0,0,0,116,224,0,19,0,0,0
34,1,0,0,0,0,0,0,0,246,136,0,24,0,1,0
36,1,0,0,0,0,0,0,0,123,400,0,71,0,0,0
33,0,0,0,0,0,0,0,0,275,210,0,16,0,0,0
33,0,0,0,0,0,0,0,0,212,145,0,0,0,0,0
31,1,0,0,0,0,0,0,0,109,292,0,59,0,0,0
32,1,0,0,0,0,0,0,0,94,159,0,12,0,3,0
31,1,0,0,0,0,0,0,0,218,411,0,34,0,1,0
33,1,0,0,0,0,0,0,0,264,112,0,12,0,0,0
32,1,0,0,0,0,0,0,0,329,327,0,67,0,0,0
33,0,0,1,0,0,0,1,1,348,128,1,33,1,0,0
35,0,0,0,0,0,0,0,0,161,557,0,98,0,0,0
33,1,0,1,0,1,0,1,1,301,117,1,15,1,0,0
33,1,0,1,1,0,0,1,1,129,25,1,1,1,0,0
32,0,0,0,0,0,0,0,0,200,249,0,4,0,0,0
31,1,0,0,0,0,0,0,0,275,278,0,30,0,0,0
46,1,0,0,0,0,0,0,0,475,49,0,20,0,0,0
35,1,0,0,0,0,0,0,0,157,30,0,8,0,0,0
31,1,0,0,0,0,0,0,0,1188,158,0,68,0,12,0
38,1,0,0,0,0,0,0,0,166,39,0,3,0,0,0
32,1,0,1,4,1,0,1,1,122,78,1,10,1,0,0
38,1,0,1,4,9,0,1,1,797,231,1,39,1,0,0
33,1,0,0,0,0,0,0,0,155,81,0,0,0,19,0
35,1,0,0,0,0,0,0,0,210,41,0,1,0,0,0
32,1,0,0,0,0,0,0,0,122,212,0,78,0,0,0
36,1,0,0,0,0,0,0,0,182,387,0,10,0,0,0
30,1,0,1,0,0,0,1,1,70,271,1,29,1,9,0
30,0,0,0,0,0,0,0,0,413,210,0,33,0,0,0
40,0,0,0,0,0,0,0,0,2399,2304,0,334,0,0,0
31,1,0,0,0,0,0,0,0,302,305,0,14,0,0,0
0,0,0,1,4,0,0,1,1,83,151,1,26,1,0,1
35,0,0,0,0,0,0,0,0,245,515,0,86,0,0,0
36,1,0,0,0,0,0,0,0,125,63,0,11,0,0,0
58,1,0,0,0,0,0,0,0,2118,430,0,99,0,15,0
29,0,0,0,0,0,0,0,0,253,256,0,37,0,1,0
31,1,0,1,0,1,64,1,4,187,70,5,5,1,2,0
31,1,0,0,0,0,0,0,0,359,117,0,69,0,0,0
31,1,0,0,0,0,0,0,0,349,139,0,43,0,0,0
36,0,0,0,0,0,0,0,0,479,813,0,35,0,0,0
33,1,0,0,0,0,0,0,0,85,43,0,142,0,0,0
32,0,0,1,4,7,102,1,1,324,1259,1,72,1,0,0
33,1,0,0,0,0,0,0,0,324,98,0,15,0,0,0
34,1,0,0,0,0,0,0,0,449,298,0,13,0,0,0
31,1,0,0,0,0,0,0,0,272,106,0,8,0,0,0
38,0,0,1,4,0,0,1,1,316,263,1,49,5,11,0
39,1,0,1,2,0,7,1,1,390,50,1,2,1,0,0
44,0,0,0,0,0,0,0,0,197,228,0,14,0,5,0
33,1,0,0,0,0,0,0,0,189,354,0,7,0,0,0
35,0,0,0,0,0,0,0,0,214,246,0,29,0,0,0
39,0,0,0,0,0,0,0,0,58,195,0,15,0,0,0
29,0,0,0,0,0,0,0,0,396,2025,0,96,0,2,0
35,1,0,0,0,0,0,0,0,232,100,0,17,0,0,0
31,1,0,1,4,2,0,1,1,272,68,1,24,1,0,0
32,0,0,0,0,0,0,0,0,386,1525,0,188,0,18,0
32,1,0,0,0,0,0,0,0,113,446,0,44,0,2,0
0,1,0,1,4,4,7,1,1,903,793,1,73,1,4,1
34,1,0,0,0,0,0,0,0,403,351,0,124,0,0,0
31,0,0,0,0,0,0,0,0,270,195,0,5,0,0,0
32,0,0,0,0,0,0,0,0,207,280,0,30,0,0,0
32,0,0,0,0,0,0,0,0,356,436,0,59,0,7,0
31,1,0,1,1,0,0,1,1,140,170,1,60,1,0,0
40,1,0,0,0,0,0,0,0,617,184,0,30,0,14,0
34,0,0,0,0,0,0,0,0,362,685,0,37,0,0,0
31,1,0,0,0,0,0,0,0,195,167,0,25,0,0,0
32,0,0,0,0,0,0,0,0,166,189,0,42,0,0,0
37,1,0,1,6,0,7,1,4,118,29,15,5,8,2,0
35,1,0,0,0,0,0,0,0,240,0,0,15,0,0,0
33,0,0,0,0,0,0,0,0,350,699,0,37,0,0,0
0,0,0,1,0,3,8,1,8,273,684,7,37,10,3,1
38,0,0,1,4,1,0,1,1,139,151,1,12,1,0,0
32,0,0,0,0,0,0,0,0,215,269,0,20,0,1,0
31,0,0,0,0,0,0,0,0,331,589,0,85,0,0,0
33,0,0,0,0,0,0,0,0,237,412,0,75,0,0,0
33,0,0,1,4,3,0,1,1,146,427,1,64,1,0,0
31,0,0,0,0,0,0,0,0,169,341,0,13,0,0,0
31,1,0,0,0,0,0,0,0,151,126,0,47,0,10,0
35,1,0,0,0,0,0,0,0,377,701,0,201,0,0,0
33,1,0,1,7,1,0,1,1,248,92,1,1,1,0,0
36,1,0,0,0,0,0,0,0,395,216,0,22,0,0,0
31,0,0,0,0,0,0,0,0,280,42,0,29,0,0,0
31,1,0,0,0,0,0,0,0,980,521,0,184,0,0,0
32,0,0,0,0,0,0,0,0,287,1770,0,74,0,0,0
33,1,0,0,0,0,0,0,0,156,59,0,10,0,7,0
32,0,0,0,0,0,0,0,0,545,1140,0,49,0,0,0
0,0,0,0,0,0,0,0,0,1522,1196,0,18,0,0,1
36,0,0,1,0,2,2,1,1,181,177,1,10,1,0,0
36,1,0,0,0,0,0,0,0,90,23,0,11,0,0,0
39,1,0,0,0,0,0,0,0,304,673,0,50,0,0,0
34,1,0,0,0,0,0,0,0,601,24,0,41,0,9,0
35,1,0,0,0,0,0,0,0,281,131,0,31,0,0,0
31,0,0,0,0,0,0,0,0,440,1400,0,111,0,11,0
30,0,0,0,0,0,0,0,0,352,1242,0,287,0,14,0
38,1,0,1,0,0,0,1,1,167,29,1,6,1,0,0
40,1,0,1,4,0,4,1,1,150,7,1,0,1,12,0
35,1,0,0,0,0,0,0,0,290,69,0,13,0,0,0
31,0,0,0,0,0,0,0,0,716,800,0,240,0,6,0
34,1,0,0,0,0,0,0,0,46,54,0,14,0,0,0
34,1,0,0,0,0,0,0,0,158,38,0,5,0,0,0
32,0,0,1,4,5,0,1,2,151,410,1,75,1,0,0
33,1,0,0,0,0,0,0,0,195,198,0,26,0,0,0
32,1,0,1,4,2,277,1,2,284,271,1,8,8,0,0
32,0,0,0,0,0,0,0,0,200,363,0,80,0,3,0
33,0,0,0,0,0,0,0,0,135,362,0,56,0,3,0
0,0,0,0,0,0,0,0,0,1778,5289,0,419,0,0,1
33,1,0,0,0,0,0,0,0,295,26,0,2,0,0,0
31,1,0,1,4,0,0,1,1,129,35,1,1,1,0,0
33,1,0,0,0,0,0,0,0,398,143,0,15,0,0,0
31,1,0,0,0,0,0,0,0,152,55,0,6,0,0,0
31,0,0,0,0,0,0,0,0,459,471,0,21,0,0,0
33,1,0,0,0,0,0,0,0,4022,2114,0,334,0,8,0
31,1,0,0,0,0,0,0,0,158,43,0,14,0,0,0
33,0,0,0,0,0,0,0,0,261,300,0,24,0,0,0
33,1,0,0,0,0,0,0,0,263,405,0,23,0,0,0
32,1,0,1,4,0,0,1,8,83,171,3,42,12,0,0
38,0,0,0,0,0,0,0,0,214,222,0,28,0,0,0
33,1,0,0,0,0,0,0,0,161,172,0,3,0,0,0
0,1,0,0,0,0,0,0,0,162,122,0,109,0,0,1
32,0,0,0,0,0,0,0,0,247,149,0,24,0,0,0
31,1,0,1,7,1,0,1,1,1330,420,1,87,1,1,0
31,1,0,0,0,0,0,0,0,356,231,0,32,0,1,0
0,0,0,0,0,0,0,0,0,156,110,0,14,0,1,1
35,0,0,1,4,6,0,2,1,1188,2416,4,186,1,0,0
0,0,0,0,0,0,0,0,0,290,206,0,6,0,0,1
38,1,0,0,0,0,0,0,0,182,95,0,46,0,14,0
35,0,0,0,0,0,0,0,0,193,199,0,16,0,0,0
35,1,0,0,0,0,0,0,0,156,571,0,205,0,1,0
36,1,0,0,0,0,0,0,0,350,282,0,85,0,0,0
36,1,0,0,0,0,0,0,0,110,21,0,6,0,0,0
34,0,0,0,0,0,0,0,0,122,410,0,74,0,0,0
33,1,0,1,1,0,0,1,1,149,45,1,18,1,0,0
36,1,0,1,0,2,15,3,1,1222,555,5,40,1,0,0
32,0,0,0,0,0,0,0,0,390,1346,0,46,0,0,0
34,1,0,0,0,0,0,0,0,40,322,0,22,0,0,0
34,1,0,1,0,1,0,1,1,725,736,1,0,1,0,0
30,1,0,0,0,0,0,0,0,431,287,0,23,0,0,0
35,0,0,0,0,0,0,0,0,351,453,0,29,0,9,0
0,1,0,0,0,0,0,0,0,381,323,0,81,0,8,1
33,1,0,1,1,2,0,1,1,176,121,1,34,3,0,0
33,0,0,0,0,0,0,0,0,346,812,0,46,0,0,0
32,0,0,0,0,0,0,0,0,179,241,0,4,0,0,0
31,0,0,0,0,0,0,0,0,310,247,0,20,0,0,0
34,0,0,0,0,0,0,0,0,168,302,0,45,0,8,0
36,1,0,0,0,0,0,0,0,2436,259,0,98,0,3,0
30,0,0,0,0,0,0,0,0,205,448,0,35,0,2,0
35,1,0,0,0,0,0,0,0,99,624,0,62,0,0,0
34,1,0,0,0,0,0,0,0,258,220,0,28,0,0,0
37,1,0,0,0,0,0,0,0,226,150,0,56,0,0,0
32,1,0,1,0,0,54,1,1,121,67,5,9,1,0,0
36,1,0,1,1,0,1,3,2,144,18,3,3,10,0,0
34,1,0,0,0,0,0,0,0,173,249,0,26,0,6,0
38,1,0,0,0,0,0,0,0,211,199,0,52,0,0,0
0,0,0,0,0,0,0,0,0,170,105,0,15,0,0,1
33,0,0,0,0,0,0,0,0,189,73,0,7,0,0,0
33,1,0,0,0,0,0,0,0,682,111,0,1,0,0,0
39,1,0,0,0,0,0,0,0,303,108,0,45,0,10,0
0,1,0,0,0,0,0,0,0,187,91,0,13,0,0,1
32,1,0,0,0,0,0,0,0,222,145,0,44,0,0,0
33,0,0,1,4,2,0,1,1,98,225,1,43,1,0,0
32,1,0,0,0,0,0,0,0,407,126,0,14,0,0,0
33,1,0,0,0,0,0,0,0,172,36,0,15,0,0,0
35,1,0,0,0,0,0,0,0,54,6,0,0,0,0,0
38,1,0,0,0,0,0,0,0,573,714,0,101,0,0,0
33,1,0,0,0,0,0,0,0,134,171,0,0,0,0,0
34,1,0,0,0,0,0,0,0,177,60,0,5,0,0,0
35,0,0,0,0,0,0,0,0,119,151,0,36,0,0,0
33,1,0,0,0,0,0,0,0,324,140,0,18,0,0,0
34,1,0,1,0,0,0,1,1,196,114,1,25,1,0,0
0,0,0,0,0,0,0,0,0,169,73,0,9,0,0,1
33,1,0,0,0,0,0,0,0,100,4,0,1,0,0,0
0,1,0,0,0,0,0,0,0,272,80,0,17,0,0,1
0,1,0,0,0,0,0,0,0,444,29,0,14,0,0,1
32,1,0,0,0,0,0,0,0,478,286,0,39,0,0,0
32,0,0,0,0,0,0,0,0,2018,3413,0,19,0,8,0
33,1,0,0,0,0,0,0,0,102,282,0,54,0,0,0
36,1,0,1,0,0,64,1,3,247,45,6,7,8,2,0
32,1,0,0,0,0,0,0,0,203,45,0,5,0,0,0
32,1,0,0,0,0,0,0,0,130,94,0,40,0,0,0
32,1,0,0,0,0,0,0,0,188,326,0,12,0,0,0
30,0,0,1,4,2,0,1,1,339,293,1,23,1,17,0
33,1,0,0,0,0,0,0,0,324,268,0,44,0,0,0
31,0,0,1,4,4,0,1,1,112,442,1,87,1,0,0
46,0,0,1,0,2,6,1,1,194,315,1,60,1,0,0
32,1,0,0,0,0,0,0,0,102,64,0,5,0,0,0
33,1,0,0,0,0,0,0,0,202,170,0,27,0,0,0
39,1,0,0,0,0,0,0,0,190,71,0,12,0,0,0
31,1,0,0,0,0,0,0,0,125,50,0,10,0,0,0
35,1,0,1,0,4,0,1,1,299,72,1,9,1,0,0
32,1,0,1,1,1,0,1,1,181,110,1,13,1,0,0
32,0,0,0,0,0,0,0,0,189,443,0,49,0,0,0
39,1,0,1,4,3,0,1,1,3780,1150,1,124,1,19,0
33,1,0,0,0,0,0,0,0,52,30,0,1,0,0,0
34,1,0,0,0,0,0,0,0,112,85,0,13,0,0,0
36,1,0,1,0,6,0,1,1,323,65,1,7,1,3,0
34,1,0,1,7,5,0,1,1,659,122,1,24,2,0,0
33,0,0,1,4,4,0,1,1,528,333,1,25,1,0,0
34,1,0,0,0,0,0,0,0,297,74,0,13,0,1,0
30,1,0,0,0,0,0,0,0,376,462,0,13,0,0,0
35,1,0,0,0,0,0,0,0,248,176,0,22,0,2,0
35,0,0,0,0,0,0,0,0,249,223,0,18,0,7,0
34,0,0,0,0,0,0,0,0,278,273,0,13,0,0,0
33,1,0,0,0,0,0,0,0,177,121,0,114,0,0,0
30,0,0,0,0,0,0,0,0,324,808,0,86,0,2,0
34,1,0,0,0,0,0,0,0,381,106,0,38,0,0,0
33,1,0,0,0,0,0,0,0,416,128,0,40,0,0,0
33,1,0,1,4,0,0,1,1,365,133,1,3,1,0,0
35,0,0,1,4,0,0,1,1,235,193,3,53,1,0,0
33,1,0,0,0,0,0,0,0,273,73,0,7,0,3,0
35,1,0,0,0,0,0,0,0,249,108,0,24,0,0,0
33,1,0,0,0,0,0,0,0,107,95,0,26,0,3,0
0,0,0,0,0,0,0,0,0,320,569,0,51,0,0,1
30,0,0,0,0,0,0,0,0,44,239,0,33,0,4,0
35,0,0,0,0,0,0,0,0,1094,976,0,129,0,0,0
34,1,0,1,4,4,0,1,11,207,103,1,11,15,0,0
34,1,0,1,0,2,0,1,1,242,72,1,10,11,0,0
32,0,0,0,0,0,0,0,0,68,266,0,19,0,10,0
34,0,0,1,0,0,6,1,1,575,396,1,39,1,17,0
32,0,0,0,0,0,0,0,0,171,235,0,33,0,0,0
32,1,0,1,0,6,0,1,1,268,49,3,11,5,0,0
35,0,0,0,0,0,0,0,0,194,455,0,112,0,3,0
32,1,0,0,0,0,0,0,0,378,251,0,57,0,0,0
32,1,0,1,4,0,5,1,6,446,143,2,24,7,0,0
35,1,0,0,0,0,0,0,0,4595,153,0,122,0,0,0
32,1,0,0,0,0,0,0,0,94,13,0,2,0,0,0
36,0,0,0,0,0,0,0,0,155,63,0,12,0,0,0
40,1,0,0,0,0,0,0,0,394,1717,0,273,0,0,0
34,0,0,0,0,0,0,0,0,173,68,0,1,0,0,0
31,0,0,0,0,0,0,0,0,109,133,0,23,0,0,0
32,1,0,0,0,0,0,0,0,164,63,0,40,0,0,0
35,0,0,1,4,1,0,1,1,268,480,1,49,1,0,0
28,0,0,0,0,0,0,0,0,164,2372,0,57,0,0,0
32,0,0,0,0,0,0,0,0,297,303,0,27,0,0,0
71,1,0,1,4,0,0,1,1,173,68,4,9,3,0,0
33,1,0,1,4,0,0,1,2,93,100,4,13,12,0,0
33,1,0,0,0,0,0,0,0,632,453,0,165,0,3,0
33,1,0,1,4,2,0,1,1,188,292,1,18,1,0,0
32,1,0,1,6,0,0,1,1,177,21,1,3,1,0,0
35,1,0,0,0,0,0,0,0,127,54,0,0,0,0,0
34,0,0,0,0,0,0,0,0,324,410,0,155,0,0,0
0,0,0,0,0,0,0,0,0,668,577,0,16,0,1,1
33,0,0,1,4,7,0,2,1,626,932,1,62,1,10,0
32,1,0,0,0,0,0,0,0,58,3,0,10,0,0,0
0,1,0,0,0,0,0,0,0,276,111,0,13,0,0,1
0,1,0,1,0,0,0,1,1,374,74,1,72,1,0,1
33,1,0,0,0,0,0,0,0,864,272,0,43,0,7,0
34,1,0,1,1,0,0,1,1,27,18,1,7,1,6,0
33,1,0,0,0,0,0,0,0,252,89,0,1,0,0,0
34,1,0,1,4,0,0,1,1,180,20,2,0,1,0,0
36,0,0,1,0,3,0,1,1,573,755,1,124,3,0,0
33,1,0,0,0,0,0,0,0,308,83,0,40,0,0,0
31,1,0,0,0,0,0,0,0,190,366,0,5,0,0,0
34,0,0,0,0,0,0,0,0,196,544,0,0,0,0,0
34,0,0,1,0,0,44,1,3,142,113,3,1,9,0,0
34,0,0,1,4,3,0,1,1,244,355,1,7,1,0,0
32,1,0,0,0,0,0,0,0,1152,296,0,36,0,20,0
32,1,0,1,0,0,0,1,1,213,299,1,61,1,0,0
34,1,0,0,0,0,0,0,0,359,72,0,8,0,0,0
36,1,0,0,0,0,0,0,0,474,365,0,82,0,0,0
43,0,0,1,4,2,0,1,1,468,286,1,80,1,0,0
34,1,0,1,0,4,0,1,1,441,240,1,57,1,0,0
31,0,0,0,0,0,0,0,0,382,432,0,15,0,0,0
36,0,0,0,0,0,0,0,0,117,160,0,4,0,0,0
31,1,0,1,2,12,6,1,2,475,1397,7,256,16,0,0
32,1,0,0,0,0,0,0,0,186,105,0,27,0,0,0
35,1,0,0,0,0,0,0,0,222,48,0,14,0,2,0
33,0,0,0,0,0,0,0,0,604,306,0,63,0,0,0
32,0,0,1,4,2,0,1,1,262,492,1,12,1,0,0
35,0,0,0,0,0,0,0,0,207,329,0,42,0,0,0
36,0,0,1,4,4,7,1,7,191,536,15,21,7,0,0
32,1,0,1,4,1,23,3,5,5596,2904,7,62,13,2,0
36,1,0,0,0,0,0,0,0,154,77,0,2,0,0,0
34,1,0,1,4,0,0,1,1,60,374,1,81,1,0,0
61,1,0,0,0,0,0,0,0,29,8,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1042,115,0,50,0,1,1
32,1,0,1,0,5,12,1,2,1451,459,10,43,1,0,0
0,1,0,0,0,0,0,0,0,109,41,0,7,0,13,1
0,0,0,0,0,0,0,0,0,440,311,0,27,0,0,1
55,0,0,1,0,0,0,1,1,28,42,1,11,1,0,0
41,1,0,1,5,0,3,1,7,40,17,1,1,10,0,0
37,0,0,0,0,0,0,0,0,112,287,0,72,0,0,0
33,0,0,1,1,0,2,1,1,1298,973,1,248,1,0,0
0,0,0,0,0,0,0,0,0,239,143,0,33,0,0,1
36,0,0,0,0,0,0,0,0,224,211,0,26,0,0,0
37,1,0,0,0,0,0,0,0,107,21,0,9,0,5,0
0,0,0,0,0,0,0,0,0,270,158,0,18,0,0,1
0,1,0,0,0,0,0,0,0,63,147,0,55,0,0,1
35,0,0,0,0,0,0,0,0,494,465,0,25,0,0,0
33,0,0,0,0,0,0,0,0,244,247,0,46,0,0,0
33,1,0,1,0,0,0,1,1,574,374,1,27,1,0,0
34,0,0,0,0,0,0,0,0,242,258,0,34,0,0,0
38,1,0,1,4,0,0,1,1,102,25,1,0,1,0,0
33,1,0,0,0,0,0,0,0,105,119,0,1,0,0,0
29,0,0,1,0,2,0,1,5,169,278,2,27,7,0,0
31,1,0,0,0,0,0,0,0,1673,86,0,98,0,6,0
30,0,0,0,0,0,0,0,0,819,2237,0,39,0,0,0
36,1,0,1,4,9,0,1,1,329,479,1,31,1,0,0
32,1,0,0,0,0,0,0,0,185,59,0,15,0,0,0
31,1,0,0,0,0,0,0,0,240,191,0,2,0,0,0
38,1,0,0,0,0,0,0,0,716,191,0,27,0,6,0
